Failed to create secure directory (/run/user/1766203/pulse): No such file or directory
Failed to create secure directory (/run/user/1766203/pulse): No such file or directory
ALSA lib pulse.c:243:(pulse_connect) PulseAudio: Unable to connect: Connection refused

pygame 2.0.1 (SDL 2.0.14, Python 3.7.10)
Game 6827 Score 10 Record: 44
Game 6828 Score 15 Record: 44
Game 6829 Score 20 Record: 44
Game 6830 Score 13 Record: 44
Game 6831 Score 23 Record: 44
Game 6832 Score 18 Record: 44
Game 6833 Score 13 Record: 44
Game 6834 Score 22 Record: 44
Game 6835 Score 25 Record: 44
Game 6836 Score 13 Record: 44
Game 6837 Score 15 Record: 44
Game 6838 Score 17 Record: 44
Game 6839 Score 10 Record: 44
Game 6840 Score 17 Record: 44
Game 6841 Score 29 Record: 44
Game 6842 Score 10 Record: 44
Game 6843 Score 9 Record: 44
Game 6844 Score 13 Record: 44
Game 6845 Score 13 Record: 44
Game 6846 Score 16 Record: 44
Game 6847 Score 12 Record: 44
Game 6848 Score 23 Record: 44
Game 6849 Score 9 Record: 44
Game 6850 Score 19 Record: 44
Game 6851 Score 13 Record: 44
Game 6852 Score 37 Record: 44
Game 6853 Score 10 Record: 44
Game 6854 Score 15 Record: 44
Game 6855 Score 25 Record: 44
Game 6856 Score 16 Record: 44
Game 6857 Score 15 Record: 44
Game 6858 Score 19 Record: 44
Game 6859 Score 15 Record: 44
Game 6860 Score 15 Record: 44
Game 6861 Score 15 Record: 44
Game 6862 Score 24 Record: 44
Game 6863 Score 30 Record: 44
Game 6864 Score 25 Record: 44
Game 6865 Score 26 Record: 44
Game 6866 Score 13 Record: 44
Game 6867 Score 17 Record: 44
Game 6868 Score 31 Record: 44
Game 6869 Score 18 Record: 44
Game 6870 Score 7 Record: 44
Game 6871 Score 6 Record: 44
Game 6872 Score 9 Record: 44
Game 6873 Score 20 Record: 44
Game 6874 Score 15 Record: 44
Game 6875 Score 26 Record: 44
Game 6876 Score 19 Record: 44
Game 6877 Score 18 Record: 44
Game 6878 Score 17 Record: 44
Game 6879 Score 20 Record: 44
Game 6880 Score 16 Record: 44
Game 6881 Score 13 Record: 44
Game 6882 Score 23 Record: 44
Game 6883 Score 18 Record: 44
Game 6884 Score 17 Record: 44
Game 6885 Score 18 Record: 44
Game 6886 Score 16 Record: 44
Game 6887 Score 5 Record: 44
Game 6888 Score 10 Record: 44
Game 6889 Score 5 Record: 44
Game 6890 Score 24 Record: 44
Game 6891 Score 19 Record: 44
Game 6892 Score 28 Record: 44
Game 6893 Score 13 Record: 44
Game 6894 Score 19 Record: 44
Game 6895 Score 10 Record: 44
Game 6896 Score 16 Record: 44
Game 6897 Score 11 Record: 44
Game 6898 Score 9 Record: 44
Game 6899 Score 19 Record: 44
Game 6900 Score 14 Record: 44
Game 6901 Score 7 Record: 44
Game 6902 Score 18 Record: 44
Game 6903 Score 4 Record: 44
Game 6904 Score 15 Record: 44
Game 6905 Score 13 Record: 44
Game 6906 Score 16 Record: 44
Game 6907 Score 12 Record: 44
Game 6908 Score 9 Record: 44
Game 6909 Score 19 Record: 44
Game 6910 Score 15 Record: 44
Game 6911 Score 12 Record: 44
Game 6912 Score 21 Record: 44
Game 6913 Score 13 Record: 44
Game 6914 Score 16 Record: 44
Game 6915 Score 19 Record: 44
Game 6916 Score 12 Record: 44
Game 6917 Score 15 Record: 44
Game 6918 Score 11 Record: 44
Game 6919 Score 17 Record: 44
Game 6920 Score 13 Record: 44
Game 6921 Score 23 Record: 44
Game 6922 Score 14 Record: 44
Game 6923 Score 14 Record: 44
Game 6924 Score 12 Record: 44
Game 6925 Score 30 Record: 44
Game 6926 Score 18 Record: 44
Game 6927 Score 13 Record: 44
Game 6928 Score 12 Record: 44
Game 6929 Score 13 Record: 44
Game 6930 Score 20 Record: 44
Game 6931 Score 17 Record: 44
Game 6932 Score 25 Record: 44
Game 6933 Score 13 Record: 44
Game 6934 Score 17 Record: 44
Game 6935 Score 9 Record: 44
Game 6936 Score 31 Record: 44
Game 6937 Score 27 Record: 44
Game 6938 Score 11 Record: 44
Game 6939 Score 11 Record: 44
Game 6940 Score 21 Record: 44
Game 6941 Score 24 Record: 44
Game 6942 Score 21 Record: 44
Game 6943 Score 8 Record: 44
Game 6944 Score 20 Record: 44
Game 6945 Score 21 Record: 44
Game 6946 Score 15 Record: 44
Game 6947 Score 15 Record: 44
Game 6948 Score 11 Record: 44
Game 6949 Score 26 Record: 44
Game 6950 Score 15 Record: 44
Game 6951 Score 8 Record: 44
Game 6952 Score 15 Record: 44
Game 6953 Score 23 Record: 44
Game 6954 Score 8 Record: 44
Game 6955 Score 15 Record: 44
Game 6956 Score 15 Record: 44
Game 6957 Score 20 Record: 44
Game 6958 Score 23 Record: 44
Game 6959 Score 18 Record: 44
Game 6960 Score 12 Record: 44
Game 6961 Score 15 Record: 44
Game 6962 Score 12 Record: 44
Game 6963 Score 14 Record: 44
Game 6964 Score 17 Record: 44
Game 6965 Score 9 Record: 44
Game 6966 Score 11 Record: 44
Game 6967 Score 21 Record: 44
Game 6968 Score 10 Record: 44
Game 6969 Score 14 Record: 44
Game 6970 Score 13 Record: 44
Game 6971 Score 15 Record: 44
Game 6972 Score 18 Record: 44
Game 6973 Score 11 Record: 44
Game 6974 Score 11 Record: 44
Game 6975 Score 15 Record: 44
Game 6976 Score 14 Record: 44
Game 6977 Score 18 Record: 44
Game 6978 Score 7 Record: 44
Game 6979 Score 13 Record: 44
Game 6980 Score 15 Record: 44
Game 6981 Score 12 Record: 44
Game 6982 Score 6 Record: 44
Game 6983 Score 12 Record: 44
Game 6984 Score 12 Record: 44
Game 6985 Score 7 Record: 44
Game 6986 Score 18 Record: 44
Game 6987 Score 9 Record: 44
Game 6988 Score 21 Record: 44
Game 6989 Score 9 Record: 44
Game 6990 Score 19 Record: 44
Game 6991 Score 8 Record: 44
Game 6992 Score 16 Record: 44
Game 6993 Score 20 Record: 44
Game 6994 Score 16 Record: 44
Game 6995 Score 13 Record: 44
Game 6996 Score 2 Record: 44
Game 6997 Score 10 Record: 44
Game 6998 Score 14 Record: 44
Game 6999 Score 9 Record: 44
Game 7000 Score 17 Record: 44
Game 7001 Score 7 Record: 44
Game 7002 Score 38 Record: 44
Game 7003 Score 19 Record: 44
Game 7004 Score 20 Record: 44
Game 7005 Score 12 Record: 44
Game 7006 Score 12 Record: 44
Game 7007 Score 21 Record: 44
Game 7008 Score 8 Record: 44
Game 7009 Score 22 Record: 44
Game 7010 Score 20 Record: 44
Game 7011 Score 11 Record: 44
Game 7012 Score 16 Record: 44
Game 7013 Score 9 Record: 44
Game 7014 Score 16 Record: 44
Game 7015 Score 12 Record: 44
Game 7016 Score 14 Record: 44
Game 7017 Score 23 Record: 44
Game 7018 Score 21 Record: 44
Game 7019 Score 13 Record: 44
Game 7020 Score 22 Record: 44
Game 7021 Score 12 Record: 44
Game 7022 Score 14 Record: 44
Game 7023 Score 18 Record: 44
Game 7024 Score 22 Record: 44
Game 7025 Score 10 Record: 44
Game 7026 Score 20 Record: 44
Game 7027 Score 16 Record: 44
Game 7028 Score 14 Record: 44
Game 7029 Score 21 Record: 44
Game 7030 Score 25 Record: 44
Game 7031 Score 29 Record: 44
Game 7032 Score 18 Record: 44
Game 7033 Score 6 Record: 44
Game 7034 Score 15 Record: 44
Game 7035 Score 16 Record: 44
Game 7036 Score 16 Record: 44
Game 7037 Score 9 Record: 44
Game 7038 Score 16 Record: 44
Game 7039 Score 10 Record: 44
Game 7040 Score 15 Record: 44
Game 7041 Score 18 Record: 44
Game 7042 Score 14 Record: 44
Game 7043 Score 22 Record: 44
Game 7044 Score 26 Record: 44
Game 7045 Score 13 Record: 44
Game 7046 Score 20 Record: 44
Game 7047 Score 8 Record: 44
Game 7048 Score 33 Record: 44
Game 7049 Score 13 Record: 44
Game 7050 Score 21 Record: 44
Game 7051 Score 18 Record: 44
Game 7052 Score 15 Record: 44
Game 7053 Score 10 Record: 44
Game 7054 Score 12 Record: 44
Game 7055 Score 7 Record: 44
Game 7056 Score 24 Record: 44
Game 7057 Score 18 Record: 44
Game 7058 Score 15 Record: 44
Game 7059 Score 18 Record: 44
Game 7060 Score 16 Record: 44
Game 7061 Score 27 Record: 44
Game 7062 Score 13 Record: 44
Game 7063 Score 19 Record: 44
Game 7064 Score 20 Record: 44
Game 7065 Score 10 Record: 44
Game 7066 Score 25 Record: 44
Game 7067 Score 16 Record: 44
Game 7068 Score 12 Record: 44
Game 7069 Score 18 Record: 44
Game 7070 Score 16 Record: 44
Game 7071 Score 16 Record: 44
Game 7072 Score 17 Record: 44
Game 7073 Score 14 Record: 44
Game 7074 Score 10 Record: 44
Game 7075 Score 28 Record: 44
Game 7076 Score 12 Record: 44
Game 7077 Score 19 Record: 44
Game 7078 Score 16 Record: 44
Game 7079 Score 18 Record: 44
Game 7080 Score 27 Record: 44
Game 7081 Score 19 Record: 44
Game 7082 Score 14 Record: 44
Game 7083 Score 15 Record: 44
Game 7084 Score 15 Record: 44
Game 7085 Score 12 Record: 44
Game 7086 Score 16 Record: 44
Game 7087 Score 5 Record: 44
Game 7088 Score 5 Record: 44
Game 7089 Score 14 Record: 44
Game 7090 Score 20 Record: 44
Game 7091 Score 16 Record: 44
Game 7092 Score 21 Record: 44
Game 7093 Score 12 Record: 44
Game 7094 Score 13 Record: 44
Game 7095 Score 16 Record: 44
Game 7096 Score 11 Record: 44
Game 7097 Score 21 Record: 44
Game 7098 Score 18 Record: 44
Game 7099 Score 11 Record: 44
Game 7100 Score 15 Record: 44
Game 7101 Score 13 Record: 44
Game 7102 Score 11 Record: 44
Game 7103 Score 15 Record: 44
Game 7104 Score 25 Record: 44
Game 7105 Score 15 Record: 44
Game 7106 Score 14 Record: 44
Game 7107 Score 28 Record: 44
Game 7108 Score 24 Record: 44
Game 7109 Score 19 Record: 44
Game 7110 Score 17 Record: 44
Game 7111 Score 27 Record: 44
Game 7112 Score 31 Record: 44
Game 7113 Score 13 Record: 44
Game 7114 Score 6 Record: 44
Game 7115 Score 11 Record: 44
Game 7116 Score 24 Record: 44
Game 7117 Score 11 Record: 44
Game 7118 Score 8 Record: 44
Game 7119 Score 11 Record: 44
Game 7120 Score 24 Record: 44
Game 7121 Score 21 Record: 44
Game 7122 Score 37 Record: 44
Game 7123 Score 19 Record: 44
Game 7124 Score 17 Record: 44
Game 7125 Score 21 Record: 44
Game 7126 Score 8 Record: 44
Game 7127 Score 21 Record: 44
Game 7128 Score 29 Record: 44
Game 7129 Score 10 Record: 44
Game 7130 Score 28 Record: 44
Game 7131 Score 12 Record: 44
Game 7132 Score 14 Record: 44
Game 7133 Score 17 Record: 44
Game 7134 Score 17 Record: 44
Game 7135 Score 21 Record: 44
Game 7136 Score 22 Record: 44
Game 7137 Score 11 Record: 44
Game 7138 Score 8 Record: 44
Game 7139 Score 22 Record: 44
Game 7140 Score 7 Record: 44
Game 7141 Score 7 Record: 44
Game 7142 Score 22 Record: 44
Game 7143 Score 20 Record: 44
Game 7144 Score 10 Record: 44
Game 7145 Score 8 Record: 44
Game 7146 Score 11 Record: 44
Game 7147 Score 12 Record: 44
Game 7148 Score 13 Record: 44
Game 7149 Score 22 Record: 44
Game 7150 Score 15 Record: 44
Game 7151 Score 5 Record: 44
Game 7152 Score 12 Record: 44
Game 7153 Score 18 Record: 44
Game 7154 Score 9 Record: 44
Game 7155 Score 18 Record: 44
Game 7156 Score 17 Record: 44
Game 7157 Score 17 Record: 44
Game 7158 Score 24 Record: 44
Game 7159 Score 11 Record: 44
Game 7160 Score 24 Record: 44
Game 7161 Score 11 Record: 44
Game 7162 Score 13 Record: 44
Game 7163 Score 15 Record: 44
Game 7164 Score 22 Record: 44
Game 7165 Score 12 Record: 44
Game 7166 Score 20 Record: 44
Game 7167 Score 9 Record: 44
Game 7168 Score 24 Record: 44
Game 7169 Score 33 Record: 44
Game 7170 Score 25 Record: 44
Game 7171 Score 12 Record: 44
Game 7172 Score 11 Record: 44
Game 7173 Score 26 Record: 44
Game 7174 Score 16 Record: 44
Game 7175 Score 35 Record: 44
Game 7176 Score 17 Record: 44
Game 7177 Score 17 Record: 44
Game 7178 Score 9 Record: 44
Game 7179 Score 12 Record: 44
Game 7180 Score 17 Record: 44
Game 7181 Score 13 Record: 44
Game 7182 Score 23 Record: 44
Game 7183 Score 23 Record: 44
Game 7184 Score 11 Record: 44
Game 7185 Score 17 Record: 44
Game 7186 Score 17 Record: 44
Game 7187 Score 19 Record: 44
Game 7188 Score 24 Record: 44
Game 7189 Score 14 Record: 44
Game 7190 Score 9 Record: 44
Game 7191 Score 11 Record: 44
Game 7192 Score 24 Record: 44
Game 7193 Score 15 Record: 44
Game 7194 Score 15 Record: 44
Game 7195 Score 19 Record: 44
Game 7196 Score 15 Record: 44
Game 7197 Score 13 Record: 44
Game 7198 Score 16 Record: 44
Game 7199 Score 21 Record: 44
Game 7200 Score 25 Record: 44
Game 7201 Score 10 Record: 44
Game 7202 Score 10 Record: 44
Game 7203 Score 27 Record: 44
Game 7204 Score 12 Record: 44
Game 7205 Score 19 Record: 44
Game 7206 Score 21 Record: 44
Game 7207 Score 7 Record: 44
Game 7208 Score 4 Record: 44
Game 7209 Score 19 Record: 44
Game 7210 Score 16 Record: 44
Game 7211 Score 12 Record: 44
Game 7212 Score 10 Record: 44
Game 7213 Score 18 Record: 44
Game 7214 Score 13 Record: 44
Game 7215 Score 5 Record: 44
Game 7216 Score 14 Record: 44
Game 7217 Score 18 Record: 44
Game 7218 Score 14 Record: 44
Game 7219 Score 9 Record: 44
Game 7220 Score 31 Record: 44
Game 7221 Score 15 Record: 44
Game 7222 Score 12 Record: 44
Game 7223 Score 14 Record: 44
Game 7224 Score 3 Record: 44
Game 7225 Score 14 Record: 44
Game 7226 Score 16 Record: 44
Game 7227 Score 22 Record: 44
Game 7228 Score 27 Record: 44
Game 7229 Score 14 Record: 44
Game 7230 Score 19 Record: 44
Game 7231 Score 25 Record: 44
Game 7232 Score 15 Record: 44
Game 7233 Score 21 Record: 44
Game 7234 Score 34 Record: 44
Game 7235 Score 32 Record: 44
Game 7236 Score 32 Record: 44
Game 7237 Score 7 Record: 44
Game 7238 Score 13 Record: 44
Game 7239 Score 14 Record: 44
Game 7240 Score 26 Record: 44
Game 7241 Score 18 Record: 44
Game 7242 Score 17 Record: 44
Game 7243 Score 30 Record: 44
Game 7244 Score 17 Record: 44
Game 7245 Score 21 Record: 44
Game 7246 Score 23 Record: 44
Game 7247 Score 22 Record: 44
Game 7248 Score 16 Record: 44
Game 7249 Score 12 Record: 44
Game 7250 Score 29 Record: 44
Game 7251 Score 13 Record: 44
Game 7252 Score 19 Record: 44
Game 7253 Score 12 Record: 44
Game 7254 Score 25 Record: 44
Game 7255 Score 19 Record: 44
Game 7256 Score 17 Record: 44
Game 7257 Score 7 Record: 44
Game 7258 Score 14 Record: 44
Game 7259 Score 18 Record: 44
Game 7260 Score 13 Record: 44
Game 7261 Score 11 Record: 44
Game 7262 Score 20 Record: 44
Game 7263 Score 22 Record: 44
Game 7264 Score 18 Record: 44
Game 7265 Score 21 Record: 44
Game 7266 Score 13 Record: 44
Game 7267 Score 13 Record: 44
Game 7268 Score 20 Record: 44
Game 7269 Score 7 Record: 44
Game 7270 Score 23 Record: 44
Game 7271 Score 19 Record: 44
Game 7272 Score 20 Record: 44
Game 7273 Score 16 Record: 44
Game 7274 Score 20 Record: 44
Game 7275 Score 22 Record: 44
Game 7276 Score 19 Record: 44
Game 7277 Score 16 Record: 44
Game 7278 Score 16 Record: 44
Game 7279 Score 26 Record: 44
Game 7280 Score 23 Record: 44
Game 7281 Score 13 Record: 44
Game 7282 Score 14 Record: 44
Game 7283 Score 12 Record: 44
Game 7284 Score 12 Record: 44
Game 7285 Score 11 Record: 44
Game 7286 Score 14 Record: 44
Game 7287 Score 20 Record: 44
Game 7288 Score 18 Record: 44
Game 7289 Score 11 Record: 44
Game 7290 Score 11 Record: 44
Game 7291 Score 9 Record: 44
Game 7292 Score 19 Record: 44
Game 7293 Score 8 Record: 44
Game 7294 Score 18 Record: 44
Game 7295 Score 26 Record: 44
Game 7296 Score 29 Record: 44
Game 7297 Score 30 Record: 44
Game 7298 Score 23 Record: 44
Game 7299 Score 22 Record: 44
Game 7300 Score 10 Record: 44
Game 7301 Score 12 Record: 44
Game 7302 Score 18 Record: 44
Game 7303 Score 7 Record: 44
Game 7304 Score 17 Record: 44
Game 7305 Score 7 Record: 44
Game 7306 Score 22 Record: 44
Game 7307 Score 10 Record: 44
Game 7308 Score 7 Record: 44
Game 7309 Score 25 Record: 44
Game 7310 Score 12 Record: 44
Game 7311 Score 12 Record: 44
Game 7312 Score 14 Record: 44
Game 7313 Score 13 Record: 44
Game 7314 Score 14 Record: 44
Game 7315 Score 29 Record: 44
Game 7316 Score 15 Record: 44
Game 7317 Score 31 Record: 44
Game 7318 Score 27 Record: 44
Game 7319 Score 22 Record: 44
Game 7320 Score 24 Record: 44
Game 7321 Score 11 Record: 44
Game 7322 Score 18 Record: 44
Game 7323 Score 14 Record: 44
Game 7324 Score 18 Record: 44
Game 7325 Score 8 Record: 44
Game 7326 Score 14 Record: 44
Game 7327 Score 7 Record: 44
Game 7328 Score 18 Record: 44
Game 7329 Score 17 Record: 44
Game 7330 Score 19 Record: 44
Game 7331 Score 15 Record: 44
Game 7332 Score 21 Record: 44
Game 7333 Score 15 Record: 44
Game 7334 Score 13 Record: 44
Game 7335 Score 14 Record: 44
Game 7336 Score 15 Record: 44
Game 7337 Score 11 Record: 44
Game 7338 Score 18 Record: 44
Game 7339 Score 15 Record: 44
Game 7340 Score 12 Record: 44
Game 7341 Score 9 Record: 44
Game 7342 Score 5 Record: 44
Game 7343 Score 7 Record: 44
Game 7344 Score 26 Record: 44
Game 7345 Score 16 Record: 44
Game 7346 Score 16 Record: 44
Game 7347 Score 9 Record: 44
Game 7348 Score 15 Record: 44
Game 7349 Score 9 Record: 44
Game 7350 Score 14 Record: 44
Game 7351 Score 26 Record: 44
Game 7352 Score 15 Record: 44
Game 7353 Score 8 Record: 44
Game 7354 Score 14 Record: 44
Game 7355 Score 18 Record: 44
Game 7356 Score 19 Record: 44
Game 7357 Score 19 Record: 44
Game 7358 Score 20 Record: 44
Game 7359 Score 27 Record: 44
Game 7360 Score 23 Record: 44
Game 7361 Score 7 Record: 44
Game 7362 Score 16 Record: 44
Game 7363 Score 19 Record: 44
Game 7364 Score 9 Record: 44
Game 7365 Score 22 Record: 44
Game 7366 Score 16 Record: 44
Game 7367 Score 23 Record: 44
Game 7368 Score 13 Record: 44
Game 7369 Score 19 Record: 44
Game 7370 Score 13 Record: 44
Game 7371 Score 17 Record: 44
Game 7372 Score 23 Record: 44
Game 7373 Score 12 Record: 44
Game 7374 Score 10 Record: 44
Game 7375 Score 16 Record: 44
Game 7376 Score 17 Record: 44
Game 7377 Score 22 Record: 44
Game 7378 Score 13 Record: 44
Game 7379 Score 9 Record: 44
Game 7380 Score 19 Record: 44
Game 7381 Score 30 Record: 44
Game 7382 Score 11 Record: 44
Game 7383 Score 29 Record: 44
Game 7384 Score 26 Record: 44
Game 7385 Score 12 Record: 44
Game 7386 Score 19 Record: 44
Game 7387 Score 17 Record: 44
Game 7388 Score 13 Record: 44
Game 7389 Score 13 Record: 44
Game 7390 Score 28 Record: 44
Game 7391 Score 16 Record: 44
Game 7392 Score 22 Record: 44
Game 7393 Score 18 Record: 44
Game 7394 Score 11 Record: 44
Game 7395 Score 18 Record: 44
Game 7396 Score 18 Record: 44
Game 7397 Score 25 Record: 44
Game 7398 Score 12 Record: 44
Game 7399 Score 11 Record: 44
Game 7400 Score 15 Record: 44
Game 7401 Score 10 Record: 44
Game 7402 Score 22 Record: 44
Game 7403 Score 7 Record: 44
Game 7404 Score 14 Record: 44
Game 7405 Score 11 Record: 44
Game 7406 Score 19 Record: 44
Game 7407 Score 31 Record: 44
Game 7408 Score 9 Record: 44
Game 7409 Score 7 Record: 44
Game 7410 Score 20 Record: 44
Game 7411 Score 18 Record: 44
Game 7412 Score 21 Record: 44
Game 7413 Score 14 Record: 44
Game 7414 Score 16 Record: 44
Game 7415 Score 16 Record: 44
Game 7416 Score 13 Record: 44
Game 7417 Score 9 Record: 44
Game 7418 Score 21 Record: 44
Game 7419 Score 22 Record: 44
Game 7420 Score 19 Record: 44
Game 7421 Score 20 Record: 44
Game 7422 Score 14 Record: 44
Game 7423 Score 14 Record: 44
Game 7424 Score 22 Record: 44
Game 7425 Score 16 Record: 44
Game 7426 Score 13 Record: 44
Game 7427 Score 9 Record: 44
Game 7428 Score 17 Record: 44
Game 7429 Score 7 Record: 44
Game 7430 Score 37 Record: 44
Game 7431 Score 9 Record: 44
Game 7432 Score 20 Record: 44
Game 7433 Score 23 Record: 44
Game 7434 Score 18 Record: 44
Game 7435 Score 18 Record: 44
Game 7436 Score 14 Record: 44
Game 7437 Score 15 Record: 44
Game 7438 Score 13 Record: 44
Game 7439 Score 23 Record: 44
Game 7440 Score 10 Record: 44
Game 7441 Score 37 Record: 44
Game 7442 Score 24 Record: 44
Game 7443 Score 1 Record: 44
Game 7444 Score 20 Record: 44
Game 7445 Score 28 Record: 44
Game 7446 Score 17 Record: 44
Game 7447 Score 30 Record: 44
Game 7448 Score 22 Record: 44
Game 7449 Score 10 Record: 44
Game 7450 Score 19 Record: 44
Game 7451 Score 14 Record: 44
Game 7452 Score 20 Record: 44
Game 7453 Score 25 Record: 44
Game 7454 Score 22 Record: 44
Game 7455 Score 12 Record: 44
Game 7456 Score 11 Record: 44
Game 7457 Score 15 Record: 44
Game 7458 Score 27 Record: 44
Game 7459 Score 10 Record: 44
Game 7460 Score 20 Record: 44
Game 7461 Score 12 Record: 44
Game 7462 Score 17 Record: 44
Game 7463 Score 14 Record: 44
Game 7464 Score 14 Record: 44
Game 7465 Score 16 Record: 44
Game 7466 Score 23 Record: 44
Game 7467 Score 12 Record: 44
Game 7468 Score 18 Record: 44
Game 7469 Score 10 Record: 44
Game 7470 Score 19 Record: 44
Game 7471 Score 9 Record: 44
Game 7472 Score 25 Record: 44
Game 7473 Score 14 Record: 44
Game 7474 Score 19 Record: 44
Game 7475 Score 14 Record: 44
Game 7476 Score 15 Record: 44
Game 7477 Score 14 Record: 44
Game 7478 Score 13 Record: 44
Game 7479 Score 11 Record: 44
Game 7480 Score 11 Record: 44
Game 7481 Score 20 Record: 44
Game 7482 Score 21 Record: 44
Game 7483 Score 9 Record: 44
Game 7484 Score 15 Record: 44
Game 7485 Score 4 Record: 44
Game 7486 Score 13 Record: 44
Game 7487 Score 6 Record: 44
Game 7488 Score 18 Record: 44
Game 7489 Score 22 Record: 44
Game 7490 Score 10 Record: 44
Game 7491 Score 7 Record: 44
Game 7492 Score 11 Record: 44
Game 7493 Score 27 Record: 44
Game 7494 Score 17 Record: 44
Game 7495 Score 10 Record: 44
Game 7496 Score 22 Record: 44
Game 7497 Score 21 Record: 44
Game 7498 Score 19 Record: 44
Game 7499 Score 21 Record: 44
Game 7500 Score 27 Record: 44
Game 7501 Score 10 Record: 44
Game 7502 Score 7 Record: 44
Game 7503 Score 17 Record: 44
Game 7504 Score 26 Record: 44
Game 7505 Score 11 Record: 44
Game 7506 Score 11 Record: 44
Game 7507 Score 14 Record: 44
Game 7508 Score 11 Record: 44
Game 7509 Score 21 Record: 44
Game 7510 Score 10 Record: 44
Game 7511 Score 15 Record: 44
Game 7512 Score 12 Record: 44
Game 7513 Score 16 Record: 44
Game 7514 Score 22 Record: 44
Game 7515 Score 31 Record: 44
Game 7516 Score 15 Record: 44
Game 7517 Score 10 Record: 44
Game 7518 Score 11 Record: 44
Game 7519 Score 21 Record: 44
Game 7520 Score 10 Record: 44
Game 7521 Score 24 Record: 44
Game 7522 Score 7 Record: 44
Game 7523 Score 16 Record: 44
Game 7524 Score 23 Record: 44
Game 7525 Score 13 Record: 44
Game 7526 Score 15 Record: 44
Game 7527 Score 15 Record: 44
Game 7528 Score 11 Record: 44
Game 7529 Score 24 Record: 44
Game 7530 Score 9 Record: 44
Game 7531 Score 36 Record: 44
Game 7532 Score 11 Record: 44
Game 7533 Score 14 Record: 44
Game 7534 Score 11 Record: 44
Game 7535 Score 11 Record: 44
Game 7536 Score 23 Record: 44
Game 7537 Score 12 Record: 44
Game 7538 Score 15 Record: 44
Game 7539 Score 21 Record: 44
Game 7540 Score 8 Record: 44
Game 7541 Score 22 Record: 44
Game 7542 Score 16 Record: 44
Game 7543 Score 27 Record: 44
Game 7544 Score 19 Record: 44
Game 7545 Score 11 Record: 44
Game 7546 Score 13 Record: 44
Game 7547 Score 16 Record: 44
Game 7548 Score 19 Record: 44
Game 7549 Score 28 Record: 44
Game 7550 Score 6 Record: 44
Game 7551 Score 19 Record: 44
Game 7552 Score 29 Record: 44
Game 7553 Score 15 Record: 44
Game 7554 Score 12 Record: 44
Game 7555 Score 13 Record: 44
Game 7556 Score 8 Record: 44
Game 7557 Score 9 Record: 44
Game 7558 Score 24 Record: 44
Game 7559 Score 11 Record: 44
Game 7560 Score 20 Record: 44
Game 7561 Score 14 Record: 44
Game 7562 Score 10 Record: 44
Game 7563 Score 11 Record: 44
Game 7564 Score 5 Record: 44
Game 7565 Score 16 Record: 44
Game 7566 Score 13 Record: 44
Game 7567 Score 23 Record: 44
Game 7568 Score 16 Record: 44
Game 7569 Score 11 Record: 44
Game 7570 Score 25 Record: 44
Game 7571 Score 24 Record: 44
Game 7572 Score 20 Record: 44
Game 7573 Score 18 Record: 44
Game 7574 Score 18 Record: 44
Game 7575 Score 10 Record: 44
Game 7576 Score 14 Record: 44
Game 7577 Score 33 Record: 44
Game 7578 Score 16 Record: 44
Game 7579 Score 26 Record: 44
Game 7580 Score 16 Record: 44
Game 7581 Score 16 Record: 44
Game 7582 Score 15 Record: 44
Game 7583 Score 19 Record: 44
Game 7584 Score 28 Record: 44
Game 7585 Score 11 Record: 44
Game 7586 Score 10 Record: 44
Game 7587 Score 22 Record: 44
Game 7588 Score 24 Record: 44
Game 7589 Score 27 Record: 44
Game 7590 Score 22 Record: 44
Game 7591 Score 18 Record: 44
Game 7592 Score 17 Record: 44
Game 7593 Score 11 Record: 44
Game 7594 Score 7 Record: 44
Game 7595 Score 17 Record: 44
Game 7596 Score 11 Record: 44
Game 7597 Score 23 Record: 44
Game 7598 Score 19 Record: 44
Game 7599 Score 23 Record: 44
Game 7600 Score 16 Record: 44
Game 7601 Score 15 Record: 44
Game 7602 Score 14 Record: 44
Game 7603 Score 9 Record: 44
Game 7604 Score 19 Record: 44
Game 7605 Score 21 Record: 44
Game 7606 Score 30 Record: 44
Game 7607 Score 17 Record: 44
Game 7608 Score 15 Record: 44
Game 7609 Score 21 Record: 44
Game 7610 Score 16 Record: 44
Game 7611 Score 21 Record: 44
Game 7612 Score 31 Record: 44
Game 7613 Score 18 Record: 44
Game 7614 Score 20 Record: 44
Game 7615 Score 15 Record: 44
Game 7616 Score 9 Record: 44
Game 7617 Score 26 Record: 44
Game 7618 Score 22 Record: 44
Game 7619 Score 14 Record: 44
Game 7620 Score 10 Record: 44
Game 7621 Score 11 Record: 44
Game 7622 Score 18 Record: 44
Game 7623 Score 13 Record: 44
Game 7624 Score 21 Record: 44
Game 7625 Score 21 Record: 44
Game 7626 Score 15 Record: 44
Game 7627 Score 11 Record: 44
Game 7628 Score 29 Record: 44
Game 7629 Score 9 Record: 44
Game 7630 Score 22 Record: 44
Game 7631 Score 18 Record: 44
Game 7632 Score 10 Record: 44
Game 7633 Score 21 Record: 44
Game 7634 Score 5 Record: 44
Game 7635 Score 13 Record: 44
Game 7636 Score 15 Record: 44
Game 7637 Score 13 Record: 44
Game 7638 Score 13 Record: 44
Game 7639 Score 23 Record: 44
Game 7640 Score 12 Record: 44
Game 7641 Score 7 Record: 44
